BranchCode,BranchName,City,Pincode,District,State,StdCode,PhoneNumber,EmailId,IFSC_Code,BranchCircle,Address-1,Address-2,Address-3
60038,CHITAL,BHAVNAGAR,364620,AMRELI,GUJRAT,2792,284030,sbi.60038@sbi.co.in,SBIN0060038,AHMEDABAD,"NEAR BUS STAND,POST BOX NO 1",BAZAR,CHITAL
06926,COMMERCIAL BRANCH AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380006,AHMEDABAD,GUJRAT,79,26577380,sbi.06926@sbi.co.in,SBIN0006926,MID CORPORATE GROUP,PARAMSIDDHI COMPLEX,OPP. V S HOSPITAL ELLIS BRIDGE,"AHMEDABAD, GUJRAT"
12229,DOCUMENT ARCHIVAL CENTRE AHMEDABAD,KADI(N.G.),382427,AHMEDABAD,GUJRAT,2718,262010,dac.ahmedabad@sbi.co.in,SBIN0012229,AHMEDABAD,NEAR NATHAKAKA RICE MILL,BEHIND SWAMINARAYAN TEMPLE,"ASLALI, AHMEDABAD"
60048,PORBANDER S.M. ROAD,PORBANDAR,360575,PORBANDAR,GUJRAT,286,2245767,por.smrd@sbs.co.in,SBIN0060048,AHMEDABAD,SATYANARAYAN MANDIR VADIPLOT,VEGETABALE MARKET,S.M.ROAD PORBANDAR
60202,UNAI,VALSAD- DAMAN,396590,NAVSARI,GUJRAT,2630,,sbi.60202@sbi.co.in,SBIN0060202,AHMEDABAD,"STATION ROAD,","UNAI , TAL BANSADA",DISTT. NAVSARI (GUJRAT)
16046,V V NAGAR ROAD BRANCH,PETLAD,388001,ANAND,GUJRAT,2692,254015,sbi.16046@sbi.co.in,SBIN0016046,AHMEDABAD,ANAND- V V NAGAR ROAD,ANAND- V V NAGAR ROAD,ANAND
60446,CHOWKI,JUNAGADH,362315,JUNAGADH,GUJRAT,285,2688250,sbi.60446@sbi.co.in,SBIN0060446,AHMEDABAD,CHOWKI DIST,JUNAGADH,DIST JUNAGADH
60361,MEENA BAZAR KAPADVANJ,NADIAD,387620,KHEDA,GUJRAT,2691,252089,sbi.60361@sbi.co.in,SBIN0060361,AHMEDABAD,SUVIDH COMPLEX MEENA BAZAR,MAIN ROAD,KAPADVANJ
11003,MORVA DISTT PANCHAMAHAL,DEVGAD BARIA,389115,PANCHMAHALS,GUJRAT,2672,2284880,sbi.11003@sbi.co.in,SBIN0011003,AHMEDABAD,"PANCHAYAT BHAVAN PREMISES,","MORVA TA MORVA, DISTT PANCHAMAHAL",GUJRAT
14976,PETHAPUR,KADI(N.G.),382610,GANDHINAGAR,GUJRAT,79,,SBI.14976@SBI.CO.IN,SBIN0014976,AHMEDABAD,"SHREE SQUARE, PETHAPUR CHOKDI",PETHAPUR,DIST GANDHINAGAR
60259,CHAMARDI AMRELI,KOVAYA,365410,AMRELI,GUJRAT,2791,272042,sbi.60259@sbi.co.in,SBIN0060259,AHMEDABAD,TALUKA BABRA,CHAMARDI,AMRELI
19208,INTOUCH SAMASAVLI VADODARA,BARODA,390024,BARODA,GUJRAT,265,,SBI.19208@SBI.CO.IN,,AHMEDABAD,"GF 36, 37 LOTUS AURA",OPP LILLERIA PARTY PLOT,"NR IOC PETROL PUMP, VADODARA"
18926,MALVAN CHOWKDY,KADI(N.G.),382745,SURENDRANAGAR,GUJRAT,2757,,SBI.18926@SBI.CO.IN,SBIN0018926,AHMEDABAD,AT MALVAN CHOKDY,VILLEGE : MALVAN TAL : DASADA,DIST : SURENDRANAGAR (GUJARAT)
60117,DELWADA,JUNAGADH,362510,GIR SOMNATH,GUJRAT,2875,222316,sbi.60117@sbi.co.in,SBIN0060117,AHMEDABAD,UNA DIU ROAD,DELWADA,GIR SOMNATH
02672,NAVAGAM,NADIAD,387540,KHEDA,GUJRAT,2694,284281,sbi.02672@sbi.co.in,SBIN0002672,AHMEDABAD,"MALAR TALUKA,",DIST:KHEDA,GUJRAT
60204,S T STAND ROAD GODHRA 60204,DEVGAD BARIA,389001,PANCHMAHALS,GUJRAT,2672,241454,sbi.60204@sbi.co.in,SBIN0060204,AHMEDABAD,"JAY JALARAM PLAZA ,OPP S T BUS STAND",GODHRA 389001 GUJRAT,GODHRA 389001 GUJRAT
08341,SALAD SAB,CHHOTA-UDEPUR,391220,BARODA,GUJRAT,265,2885020,sbi.08341@sbi.co.in,SBIN0008341,AHMEDABAD,"SALAD, PO RUVAD",TALUKA BARODA,"BARODA, GUJRAT"
03046,SHAHALAM GATE(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380028,AHMEDABAD,GUJRAT,79,25430542,,SBIN0003046,AHMEDABAD,"31, PUSHPKUNJ SOCIETY","KANKARIA,",AHMEDABAD
13359,A.K.ROAD SURAT,SURAT,395008,SURAT,GUJRAT,261,2566853,sbi.13359@sbi.co.in,SBIN0013359,AHMEDABAD,"FIRST FLOOR, DHARA RESIDENCY",ASHWINIKUMAR ROAD,SURAT
60300,AMLETHA,RAJPIPLA,393140,NARMADA,GUJRAT,2640,242109,sbi.60300@sbi.co.in,SBIN0060300,AHMEDABAD,AMLETHA-393140,TALUKA-NANDOD,DIST-BHARUCH
05084,BOPAL (DIST-AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380058,AHMEDABAD,GUJRAT,2717,231323,sbi.05084@sbi.co.in,SBIN0005084,AHMEDABAD,NEW YORK DARSHAN COMPLEX,MAIN BAZAR,BOPAL (DIST-AHMEDABAD)
00486,SIDHPUR,MEHSANA,384151,PATAN,GUJRAT,2767,220605,sbi.00486@sbi.co.in,SBIN0000486,AHMEDABAD,POST BAG NO 17 SIDHPUR,DIST PATAN,GUJRAT
11038,THANGADH,SURENDRANAGAR,363530,SURENDRANAGAR,GUJRAT,2751,222100,SBI.11038@SBI.CO.IN,SBIN0011038,AHMEDABAD,AT TARNETAR ROAD,NEAR CITY RAILWAY CROSSING,THANGADH
06730,ZO AHMEDABAD,MUMBAI,400023,AHMEDABAD,GUJRAT,0,,sbi.06730@sbi.co.in,SBIN0006730,AHMEDABAD,AHMEDABAD,AHMEDABAD,AHMEDABAD
60253,MOJIDAD,SURENDRANAGAR,363411,SURENDRANAGAR,GUJRAT,2753,236237,sbi.60253@sbi.co.in,SBIN0060253,AHMEDABAD,MOJIDAD-363441,TALUKA-LIMBDI,DIST-SURENDRANAGAR
08980,MOTAKAPRA SAB,BANASKANTHA,385535,BANASKANTHA,GUJRAT,2744,240026,sbi.08980@sbi.co.in,SBIN0008980,AHMEDABAD,"TALUKA: DEESA,",DEESA,"DIST:BANASKANTHA, GUJRAT"
02674,NEW MARKET YARD (PATAN),MEHSANA,384265,PATAN,GUJRAT,2766,220259,SBI.02674@SBI.CO.IN,SBIN0002674,AHMEDABAD,SARDAR JUNJ,TA : PATAN,DISTT. PATAN
32214,SUMAN TOWER - GANDHI NAGAR,KADI(N.G.),382011,GANDHINAGAR,GUJRAT,79,,sbbj11214@sbi.co.in,NULL,AHMEDABAD,"PLOT NO..17, CINEMAX COMPLEX, SUMAN CIT","SECTOR-11, GANDHINAGAR",GANDHINAGAR
19204,INTOUCH ADAJAN,SURAT,395009,SURAT,GUJRAT,261,2740007,SBI.19204@SBI.CO.IN,,AHMEDABAD,"SHOP NO G-2, GROUND FLOOR, WHITE ORCHID","NEAR SHELL PETROL PUMP,L P SAVANI ROAD,",SURAT
00397,KAIRA,NADIAD,387411,KHEDA,GUJRAT,2694,222047,SBI.00397@SBI.CO IN,SBIN0000397,AHMEDABAD,"NEAR LAL DARWAJA,",DIST:KHEDA,GUJRAT
16687,LAMBHVEL ROAD ANAND BRANCH,PETLAD,388001,ANAND,GUJRAT,2692,,SBI.16687@SBI.CO.IN,SBIN0016687,AHMEDABAD,"GROUND FLOOR N9 BUSENESS CENTRE,","OFF LAMBHWEL RD, NR INDIRA GANDHI STATU","OPP JK ANAND PARTY PLOT,100FT ROAD,ANAN"
01334,SANTRAM MANDIR(NADIAD),NADIAD,387001,KHEDA,GUJRAT,268,2566963,SBI.01334@SBI.CO.IN,SBIN0001334,AHMEDABAD,"SANTRAM ROAD, NADIAD,",OPP SANTRAM MANDIR,"RANTRAM ROAD, NADIAD"
06280,AIR FORCE STATION JAMNAGAR,PORT OKHA,361003,JAMNAGAR,GUJRAT,288,2711400,sbi.06280@sbi.co.in,SBIN0006280,AHMEDABAD,JAMNAGAR,"DIST:JAMNAGAR, GUJRAT",GUJARATH
18936,DAHEJ BYPASS UMRAJ,BHARUCH,392001,BHARUCH,GUJRAT,,,SBI.18936@SBI.CO.IN,SBIN0018936,AHMEDABAD,"THE ACROPOLIS, NEAR SHRAVAN CHOKDI,","DAHEJ BYPASS ROAD,VILLAGE:UMRAJ",DISTRICT: BHARUCH
13020,NASWADI,CHHOTA-UDEPUR,391150,CHHOTA UDAIPUR,GUJRAT,2661,,sbi.13020@sbi.co.in,SBIN0013020,AHMEDABAD,NEAR RAILWAY STATION,KAWANT ROAD TALUKA: NASWADI,"DIST: BARODA, GUJARAT"
60282,JAMNAGAR M.P. SHAH,PORT OKHA,361002,JAMNAGAR,GUJRAT,288,2679161,sbi.60282@sbi.co.in,SBIN0060282,AHMEDABAD,SARU SECTION ROAD,M.P.SHAH IND. ESTATE.,M.P.SHAH IND ESTATEJAMNAGAR
40769,MAJURAGATE SURAT,SURAT,395002,SURAT,GUJRAT,261,2464083,ringroadsurat@sbi.co.in,NULL,AHMEDABAD,GEETHAPRABHA COMPLEX,NEAR KADIWALA SCHOOL,RING ROAD SURAT
02678,RANDHEJA,KADI(N.G.),382620,GANDHINAGAR,GUJRAT,79,23975222,SBI.02678@SBI.CO.IN,SBIN0002678,AHMEDABAD,"RANDHEJA,",CHIPPA CHAKLA,"DIST:GANDHINAGAR, GUJRAT"
01256,SINOR BRANCH,CHHOTA-UDEPUR,391115,BARODA,GUJRAT,2666,264345,sbi.01256@sbi.co.in,SBIN0001256,AHMEDABAD,"NEAR RAMJI TEMPLE,",SINOR,"BARODA, GUJRAT"
13538,SPECIALISED GOVT. BRANCH MEHSANA,MEHSANA,384001,MEHSANA,GUJRAT,2762,221115,sbi.13538@sbi.co.in,SBIN0013538,AHMEDABAD,MEHSANA,DIST : MEHSANA,GUJARAT
03321,ALKAPURI(BARODA),BARODA,390007,BARODA,GUJRAT,265,2312102,sbi.03321@sbi.co.in,SBIN0003321,AHMEDABAD,NEHA APARTMENTS,"R C DUTT ROAD,","VADODARA,"
60231,BHAVNAGAR CHITRA,BHAVNAGAR,364004,BHAVNAGAR,GUJRAT,278,2445422,sbi.60231@sbi.co.in,SBIN0060231,AHMEDABAD,PLOTNO:219/511,NEAR SWAMINARAYANAN GURUKUL,"G.I.D.C. CHITRA, BHAVNAGAR"
00352,DABHOI,CHHOTA-UDEPUR,391110,BARODA,GUJRAT,2663,255168,sbi.00352@sbi.co.in,SBIN0000352,AHMEDABAD,"LATI BAZA, DABHOI",DABHOI,"BARODA, GUJRAT"
09165,RIDDHI RESIDENCY (OLD AMBICA NIKETAN),SURAT,395009,SURAT,GUJRAT,261,2744634,SBI.09165@SBI.CO.IN,SBIN0009165,AHMEDABAD,RIDDHI RESIDENCY (OLD AMBICA NIKETAN),"LP SAVANI SCHOOL ROAD, NEAR PETROL PUMP","ADAJAN, SURAT"
19050,SBIINTOUCH INFOCITY GANDHINAGAR,KADI(N.G.),382009,GANDHINAGAR,GUJRAT,79,23213703,SBI.19050@SBI.CO.IN,,AHMEDABAD,"IT TOWER NO. 1, GROUND FLOOR","INFOCITY COMPLEX, AIRPORT ROAD,",GANDHINAGAR
16052,SECTOR 24 CHOKDY GANDHINAGAR,KADI(N.G.),382028,GANDHINAGAR,GUJRAT,79,23212046,sbi.16052@sbi.co.in,SBIN0016052,AHMEDABAD,PLOT NO 298,"NEAR 24 CHOKDY, SECTOR 28",GANDHINAGAR
10974,ISKCON TEMPLE ROAD (VADODARA),BARODA,390015,BARODA,GUJRAT,265,2342474,sbi.10974@sbi.co.in,SBIN0010974,AHMEDABAD,"5,6,7 GREEN VILLA","ESI ROAD, VADODARA",GUJRAT
60213,JAMJODHPUR A.D.B.,PORBANDAR,360530,JAMNAGAR,GUJRAT,2898,222275,sbi.60213@sbi.co.in,SBIN0060213,AHMEDABAD,"BALMANDIR ROAD, OPP MAMLATDAR OFFICE",JAMJODHPUR-360530,DIST-JAMNAGAR
16694,KOHINOOR SAYAJI (SPECIALISED HNI),BARODA,390007,BARODA,GUJRAT,265,2340105,SBI.16694@SBI.CO.IN,SBIN0016694,AHMEDABAD,"SHOP NO1 ATLANTIS COMPLEX, SARABHAI ROA","NEAR GENDA CIRCLE, VADODARA",VADODARA
16030,OFF S G HIGHWAY BRANCH,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,,sbi.16030@sbi.co.in,SBIN0016030,AHMEDABAD,SHIVALIK PARK,B/H RAJPATH CLUB OFF S G HIGHWAY,AHMEDABAD
10976,PRACHI (GHANTIA),JUNAGADH,362268,GIR SOMNATH,GUJRAT,2875,284466,sbi.10976@sbi.co.in,SBIN0010976,AHMEDABAD,NEAR MADHAV RESTAURANT,KODINAR VERAVAL HIGHWAY,SUTRAPADA DIST: JUNAGARH
07442,URMI SOCIETY (BARODA) - 7442,BARODA,390020,BARODA,GUJRAT,265,2311718,sbi.07442@sbi.co.in,SBIN0007442,AHMEDABAD,65-A SHRINAGAR SOCIETY,"PRODUCTIVITY ROAD,","BARODA, GUJRAT"
09120,G.I.D.C. SACHIN,UDHNA UDYOGNAGAR,394230,SURAT,GUJRAT,261,2397125,SBI.09120@SBI.CO.IN,SBIN0009120,AHMEDABAD,PLOT NO 5138/A MAIN ROAD -6,SUB ROAD NO 51 GIDC SACHIN,"SURAT, GUJARAT"
18082,KADANA BRANCH,DEVGAD BARIA,389250,MAHISAGAR,GUJRAT,2675,237551,SBI.18082@SBI.CO.IN,SBIN0018082,AHMEDABAD,DOOR NO 318 AT DIWADA CHOWKDI,KADANA VILLAGE-BHEMASAR,TALUKA KADANA DIST MAHISAGAR
16479,MORA,UDHNA UDYOGNAGAR,394517,SURAT,GUJRAT,,,sbi.16479@sbi.co.in,SBIN0016479,AHMEDABAD,"1ST FLOOR,MAA BHAVANI COMPLEX","MAIN MARKET, HAZIRA ROAD","TALUKA: CHORYASI, SURAT"
13539,SHIVAJI CIRCLE BHAVNAGAR,BHAVNAGAR,364002,BHAVNAGAR,GUJRAT,278,,sbi.13539@sbi.co.in,SBIN0013539,AHMEDABAD,"PLOT NO.4,LAXMINARAYAN CO-OP SOCIETY,","NEAR SHIVAJI CIRCLE, PANCHWATI CHOWK",BHAVNAGAR
50919,SURAT - BHATAR ROAD,SURAT,395007,SURAT,GUJRAT,261,2244050,sbi.50919@sbi.co,NULL,AHMEDABAD,"1-2-3, FIRST FLOOR, SHEETAL SHOPPING","SQUARE, TURNING POINT, BHATAR ROAD","SURAT, GUJARAT"
07449,CHAVAJ GNVFC CPMLEX,BHARUCH,392015,BHARUCH,GUJRAT,2642,230511,sbi.07449@sbi.co.in,SBIN0007449,AHMEDABAD,CHAVAJ GNVFC CPMLEX(07449),NARMADA SHOPPING ARCADE,"NARMADANAGAR, BHARUCH"
10966,GHATLODIA,AHMEDABAD/ GANDHI NAGAR,380061,AHMEDABAD,GUJRAT,79,27660797,sbi.10966@sbi.co.in,SBIN0010966,AHMEDABAD,42- 46 DEVNANDAN COMPLEX,NR.CHANKYAPURI RLY. CROSSING,"GHATLODIA, AHMEDABAD"
60178,KHAMBHALIYA A.D.B.,PORT OKHA,361305,DEVBHUMI DWARKA,GUJRAT,2833,236119,sbi.60178@sbi.co.in,SBIN0060178,AHMEDABAD,"NAVAPARA, STREET NO. 17",NEAR JODHPUR GATE,JAMKHAMBHALIA
10996,MANJROL,CHHOTA-UDEPUR,391145,CHHOTA UDAIPUR,GUJRAT,2665,243100,sbi.10996@sbi.co.in,SBIN0010996,AHMEDABAD,AT/PO: MANJROL,TALUKA: SANKHEDA,DIST: BARODA
14396,MID CORPORATE BRANCH SURAT,SURAT,395002,SURAT,GUJRAT,261,2702955,sbi.14396@sbi.co.in,SBIN0014396,MID CORPORATE GROUP,"A-201 & 301, I.C.C BUILDING,","OPP. CIVIL HOSPITAL, NR.MAJURA GATE","RING ROAD, SURAT"
60270,PANCH PIPLA,PORBANDAR,360370,RAJKOT,GUJRAT,2823,282361,sbi.60270@sbi.co.in,SBIN0060270,AHMEDABAD,PANCH PIPLA,TALUKA-JETPUR,DIST-RAJKOT
07630,UNCHI DHANAL SAB,MODASA,383270,SABARKANTHA,GUJRAT,2775,287314,sbi.07630@sbi.co.in,SBIN0007630,AHMEDABAD,UNCHI DHANAL SAB,"KHEDBRAHMA,","DIST:SABARKANTHA, GUJRAT"
60040,DUNGAR,BHAVNAGAR,364555,AMRELI,GUJRAT,2794,274035,sbi.60040@sbi.co.in,SBIN0060040,AHMEDABAD,"BAZAR, BHATIA CHOWK",DUNGAR,"TALUKA - RAJULA, AMRELI"
13465,GANPAT UNIVERSITY KHERWA,KADI(N.G.),382711,MEHSANA,GUJRAT,2762,286258,sbi.13465@sbi.co.in,SBIN0013465,AHMEDABAD,STATE BANK OF INDIA,GANPAT UNIVERSITY KHERWA,DISTRICT MEHSANA
02663,KOTH,KADI(N.G.),382240,AHMEDABAD,GUJRAT,2714,242076,SBI.02663@SBI.CO.IN,SBIN0002663,AHMEDABAD,"TALUKA:DHOLKA,",DISTT AHMEDABAD,"AHMEDABAD, GUJRAT"
03765,KADIYADRA,MODASA,383440,SABARKANTHA,GUJRAT,27780,236418,sbi.03765@sbi.co.in,SBIN0003765,AHMEDABAD,"TALUKA IDAR,",SABARKANTA,"DIST:SABARKANTHA, GUJRAT"
13102,S A O -III SURAT,SURAT,395001,SURAT,GUJRAT,261,,sbi.13102@sbi.co.in,SBIN0013102,AHMEDABAD,"1ST FLOOR,STATE BANK BHAVAN,","OPP PANJARAPOL , GHOD DHOD ROAD,",SURAT
03336,ADRI,JUNAGADH,362255,GIR SOMNATH,GUJRAT,2876,282726,SBI.03336@SBI.CO.IN,SBIN0003336,AHMEDABAD,"VERAVAL TALUKA,",DIST- GIR-SOMNATH,GUJRAT
01657,ATUL (DIST.VALSAD),VALSAD- DAMAN,396020,BULSAR,GUJRAT,2632,233628,sbi.01657@sbi.co.in,SBIN0001657,AHMEDABAD,ATUL CAMPUS AT & POST ATUL,DIST:VALSAD,GUJARAT
60089,BHANVAD,PORBANDAR,360510,DEVBHUMI DWARKA,GUJRAT,278,02896232112,sbi.60089@sbi.co.in,SBIN0060089,AHMEDABAD,DARBARGADH,BHANVAD,DIST-DEVBHUMI DWARKA
60123,PITHALPUR,BHAVNAGAR,364135,BHAVNAGAR,GUJRAT,2842,287779,sbi.60123@sbi.co.in,SBIN0060123,AHMEDABAD,VIA TALAJA,BHAVNAGAR,PITHALPUR
13207,RASMECCC - SARC (JAMNAGAR),PORT OKHA,361001,JAMNAGAR,GUJRAT,288,2661848,agmrasmeccc.jamnagar@sbi.co.in,SBIN0013207,AHMEDABAD,1ST FLOOR,RANJIT ROAD BRANCH,JAMNAGAR
16029,SARDARNAGAR,KADI(N.G.),382475,AHMEDABAD,GUJRAT,,,SBI.16029@SBI.CO.IN,SBIN0016029,AHMEDABAD,1772/2 OM RESIDENCY,NEAR MAHARATHI SOCEITY SARDARNAGAR,MAIN ROADSARDARNAGAR AHMEDABD
13373,SHAPAR,PORBANDAR,360025,RAJKOT,GUJRAT,2827,252481,sbi.13373@sbi.co.in,SBIN0013373,AHMEDABAD,"VENUS INDUSTRIAL PARK, SURVEY NO 205",ASIAN PAINTS COMPOUND,"VERAVAL MAIN ROAD, SHAPAR"
01257,GANDEVI,VALSAD- DAMAN,396360,NAVSARI,GUJRAT,2634,264646,sbi.01257@sbi.co.in,SBIN0001257,AHMEDABAD,"P.B.NO.1,OPP CHC GANDEVI",TA - GANDEVI,"DIST:NAVSARI,GUJRAT"
03094,JAMALPUR(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380022,AHMEDABAD,GUJRAT,79,25390618,sbi.03094@sbi.co.in,SBIN0003094,AHMEDABAD,OPPOSITE FIRE BRIGADE STATION,JAMALPUR CHAR RASTA,"AHMEDABAD, GUJRAT"
60429,KUNKAVAV,BHAVNAGAR,364450,AMRELI,GUJRAT,2796,238638,sbi.60429@sbi.co.in,SBIN0060429,AHMEDABAD,SHARDA SHOPPING CENTER,1ST FOOR BAGASARA RAJKOT ROAD,KUNKAVAV
19091,SBIINTOUCH FATEHGANJ VADODARA,BARODA,390002,BARODA,GUJRAT,,,SBI.19091@SBI.CO.IN,,AHMEDABAD,GROUND FLOOR EAGLE APRTMENT,FATEHGANJ MAIN ROAD,VADODARA
18837,VANDE MATRAM GOTA BRANCH,KADI(N.G.),382481,AHMEDABAD,GUJRAT,79,,SBI.18837@SBI.CO.IN,SBIN0018837,AHMEDABAD,"N Y SQUARE, PLOT NO 253/4,","NR GANESH SKYLINE,OPP :VRINDAVAN HIEGHT","CHENPUR, GOTA, AHMEDABAD"
10984,KATHLAL,NADIAD,387630,KHEDA,GUJRAT,2691,243383,sbi.10984@sbi.co.in,SBIN0010984,AHMEDABAD,DR MANISH SHAH CLINIC BLDG,TALUKA KATHLAL,DIST - KHEDA
11002,MOHAMMADPURA(BHARUCH),BHARUCH,392001,BHARUCH,GUJRAT,2642,263400,sbi.11002@sbi.co.in,SBIN0011002,AHMEDABAD,NEAR WHOLESALE VEGETABLE MARKET,JAMBUSAR ROAD,BHARUCH
13454,RADHU,NADIAD,387560,KHEDA,GUJRAT,2694,281282,sbi.13454@sbi.co.in,SBIN0013454,AHMEDABAD,STATE BANK OF INDIA,"KAMNATH MAHADEV RAOD,RADHU",TALUKA AND DISTT. KHEDA
60293,RAJKOT RK NAGAR,PORBANDAR,360002,RAJKOT,GUJRAT,281,2465182,sbi.60293@sbi.co.in,SBIN0060293,AHMEDABAD,"SURESH CHAMBERS,TAGORMARG",RAMKRISHNANAGAR,RKNAGAR RAJKOT
13545,ADWANA,PORBANDAR,360590,PORBANDAR,GUJRAT,286,2276200,sbi.13545@sbi.co.in,SBIN0013545,AHMEDABAD,NEAR PETROL PUMP,PORBANDAR JAM JODHPUR ROAD,ADWANA
60273,GOVINDPUR,KOVAYA,365640,AMRELI,GUJRAT,2797,283335,,SBIN0060273,AHMEDABAD,GOVINDPUR-365640,TALUKA-DHARI,DIST-AMRELI
60337,MARKETING YARD CHITRA,BHAVNAGAR,364004,BHAVNAGAR,GUJRAT,278,2443624,sbi.60337@sbi.co.in,SBIN0060337,AHMEDABAD,CHITRA MARKETING YARD,BHAVNAGAR,BHAVNAGAR
16027,RAMOL AHMEDABAD,KADI(N.G.),382449,AHMEDABAD,GUJRAT,,,SBI.16027@SBI.CO.IN,SBIN0016027,AHMEDABAD,"A-18,MAHADEV ESTATE, PART-1","NEAR RAMOL POLICE STATION,","OPP.RAMOL CTM ROAD,RAMOL,AHMEDABAD"
60442,RAMPAR VEKRA,MUNDRA,370445,KUTCH,GUJRAT,2834,272395,sbi.60442@sbi.co.in,SBIN0060442,AHMEDABAD,"SWAMINARAYAN MANDIR (LADIES), NAVAVAS,","RAMPAR VEKRA, TALUKA MANDVI,",DIST KUCHCHH
13540,HALDHARVAS,NADIAD,387140,KHEDA,GUJRAT,2694,244052,,SBIN0013540,AHMEDABAD,OPP: GOVT HOSPITAL,MAIN BAZAR,HALDHARVAS ( TALUKA : MEHMEDABAD)
13552,KAMLA NAGAR VADODARA,BARODA,390019,BARODA,GUJRAT,265,,sbi.13552@sbi.co.in,SBIN0013552,AHMEDABAD,"SHOP NO 12 TO 18,GFKANHA DREAMSCOMPLE","NEAR LPG PUMP, AJWA ROAD VADODARA",VADODARA
60042,KHAMBHA,KOVAYA,365650,AMRELI,GUJRAT,2797,260512,sbi.60042@sbi.co.in,SBIN0060042,AHMEDABAD,"PANDAV NIVAS, MAIN ROAD",KHAMBHA-365650,DIST-AMRELI
60344,SME GONDAL ROAD,PORBANDAR,360002,RAJKOT,GUJRAT,281,2364028,sbi.60344@sbi.co.in,SBIN0060344,AHMEDABAD,"JAYNATH,MAKKAM CHOWK",GONDAL ROAD,RAJKOT
60174,TARSAI,PORBANDAR,360531,JAMNAGAR,GUJRAT,2898,260026,sbi.60174@sbi.co.in,SBIN0060174,AHMEDABAD,BAZAR ROAD,TARSAI-360531,DIST-JAMNAGAR
60102,WADHAVIN CITY,SURENDRANAGAR,363030,SURENDRANAGAR,GUJRAT,2752,242170,sbi.60102@sbi.co.in,SBIN0060102,AHMEDABAD,KHARVA CHOWK DARBARGADH,WADHWAN CITY-363030,DIST-SURENDRANAGAR
60154,DEDAN,KOVAYA,365550,AMRELI,GUJRAT,2794,271024,sbi.60154@sbi.co.in,SBIN0060154,AHMEDABAD,VIA - KHAMBHA,AMRELI,DEDAN
13023,LIMBASI,NADIAD,387520,KHEDA,GUJRAT,2694,283377,sbi.13023@sbi.co.in,SBIN0013023,AHMEDABAD,STATION ROAD,"LIMBASI, DIST. KHEDA",GUJRAT
16383,S T DEPOT PADRA,CHHOTA-UDEPUR,391440,BARODA,GUJRAT,2662,,sbi.16383@sbi.co.in,SBIN0016383,AHMEDABAD,"GROUND FLOOR, ARIHANT COMPLEX",PATALIYA HANUMAN ROAD,PADRA DIST: VADODARA
09863,PIPLIYARAJ,SURENDRANAGAR,363621,MORBI,GUJRAT,2828,282706,SBI.09863@SBI.CO.IN,SBIN0009863,AHMEDABAD,VILLAGE PIPALIYARAJ,TALUKA WANKANER,"DIST:RAJKOT, GUJRAT"
13101,REGIONAL BUSINESS OFFICE- NADIAD,NADIAD,387001,KHEDA,GUJRAT,268,2521384,sbi.13101@sbi.co.in,SBIN0013101,AHMEDABAD,1ST FLOOR SHIVALIK COMPLEX,"NEAR RAILWAY CROSSING, PETLAD ROAD",NADIAD
19092,SBIINTOUCH SURAT,SURAT,395017,SURAT,GUJRAT,,,SBI.19092@SBI.CO.IN,,AHMEDABAD,"SHOP NO-39, MEGNNUS SHOPPING COMPLEX,","ALTHAN BHIMRAD CANAL ROAD,NR ATLANTA MA","ALTHAN,SURAT"
15802,SMECCC BHAVNAGAR,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2511188,sbi.15802@sbi.co.in,SBIN0015802,AHMEDABAD,STATE BANK OF INDIA,"ADMINISTRATIVE BUILDING , 1ST FLOOR","NILAMBAUG, BHAVNAGAR"
03047,VERAVAL,JUNAGADH,362266,GIR SOMNATH,GUJRAT,2876,220736,SBI.03047@sbi.co.in,SBIN0003047,AHMEDABAD,80 FEET ROAD,VERAVAL,DIST. GIR SOMNATH
10960,DHANSURA,NULL,0,ARAVALLI,GUJRAT,2774,224222,SBI.10960@SBI.CO.IN,SBIN0010960,AHMEDABAD,MADHU VILLA,KAPADVANJ ROAD,DHANSURA
16691,DUMAS ROAD BRANCH SURAT,SURAT,395007,SURAT,GUJRAT,261,,sbi.16691@sbi.co.in,SBIN0016691,AHMEDABAD,"G-10 GROUND FLOOR, INTERNATIONAL","BUSINESS CENTRE,NEAR DOMINOS PIZZA","DUMAS ROAD, SURAT, DISTT: SURAT"
04153,KOVAYA,KOVAYA,365541,AMRELI,GUJRAT,2794,283625,sbi.04153@sbi.co.in,SBIN0004153,AHMEDABAD,UTCL COLONY,"VIA- KOVAYA,","DIST:AMRELI, GUJRAT"
01354,G.V.M.S.A.V.ODHAV (AHMEDABAD),KADI(N.G.),382415,AHMEDABAD,GUJRAT,79,22900263,sbi.01354@sbi.co.in,SBIN0001354,AHMEDABAD,GUJRAT VEPARI MAHAMANDAL SAHKA,RI AUDYOGIK VASAHAT LTD. ODHAV,", AHMEDABAD, GUJRAT"
